term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0159,0.050049301424378245,0.999,ns
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0159,0.1423359704207274,1.52e-5,****
interaction_var:strain,100.0:GFC0157,0.0:GFC0160,0.21314419083047098,7.71e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0160,0.08412483287857205,0.288,ns
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0160,0.09661454547341308,0.0664,ns
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0160,0.03299843388425033,1,ns
interaction_var:strain,100.0:GFC0157,0.0:GFC0161,0.2110103915177966,5.3e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0161,-0.03416509717272384,1,ns
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0161,0.18616412131316468,3.71e-10,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0161,-0.041630095928886265,1,ns
interaction_var:strain,100.0:GFC0157,0.0:GFC0162,0.23522273741810884,5.31e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0162,0.11565624817715342,0.0032,**
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0162,0.2572062415896006,3.75e-13,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0162,0.11908811215348986,0.00171,**
interaction_var:strain,100.0:GFC0157,0.0:GFC0163,0.23312980606356132,5.45e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0163,0.1363946195106221,5.45e-5,****
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0163,0.2392128800225819,5.32e-13,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0163,0.17231084351503512,1.3e-8,****
interaction_var:strain,100.0:GFC0157,0.0:GFC0164,0.1858115293665764,4.07e-10,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0164,0.035977260115971785,1,ns
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0164,0.09428866784444595,0.0906,ns
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0164,0.009417725002998485,1,ns
interaction_var:strain,100.0:GFC0157,0.0:GFC0165,0.2417293981239771,5.14e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0165,0.20546184187526054,2.57e-12,****
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0165,0.19680017868387223,2.24e-11,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0165,0.1568167282762511,5.62e-7,****
interaction_var:strain,100.0:GFC0157,0.0:GFC0166,0.21257498916592243,8.22e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0166,0.19467483672988528,3.93e-11,****
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0166,0.16624359145775694,5.83e-8,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0166,0.14833883194301953,3.98e-6,****
interaction_var:strain,100.0:GFC0157,0.0:GFC0167,0.19971278466559408,1.05e-11,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0167,0.05490704539205604,0.992,ns
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0167,0.1830129778061353,8.44e-10,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0167,0.04612751323626901,1,ns
interaction_var:strain,100.0:GFC0157,0.0:GFC0220,0.2085424503982375,5.14e-13,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0220,0.06588997780148428,0.554,ns
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0220,0.1921368788478175,7.69e-11,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0220,0.04805870003476291,1,ns
interaction_var:strain,100.0:GFC0157,0.0:SV01,0.24291651653728197,3.77e-14,****
interaction_var:strain,100.0:GFC0157,100.0:SV01,0.223360420044938,3.86e-13,****
interaction_var:strain,100.0:GFC0157,0.5e-06:SV01,0.2129123380909103,7.91e-13,****
interaction_var:strain,100.0:GFC0157,100.5e-06:SV01,0.1808692148403539,1.47e-9,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0157,-0.038593149041281416,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0158,0.15889875906087447,3.99e-11,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0158,0.14455532261881168,3.92e-9,****
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0158,0.16505713071289232,5.64e-12,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0158,0.11127621824229114,5.58e-5,****
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0159,0.13354641816810517,1.12e-7,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0159,0.14151574703760356,1.01e-8,****
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0159,-6.072501713145495e-4,1,ns
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0159,0.09167941882503461,0.00579,**
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0160,0.1624876392347782,1.26e-11,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0160,0.03346828128287925,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0160,0.04595799387772029,0.988,ns
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0160,-0.01765811771144246,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0161,0.1603538399221038,6.54e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0161,-0.08482164876841664,0.023,*
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0161,0.13550756971747188,6.24e-8,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0161,-0.09228664752457906,0.00509,**
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0162,0.18456618582241605,5.19e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0162,0.06499969658146063,0.429,ns
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0162,0.2065496899939078,4.62e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0162,0.06843156055779706,0.297,ns
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0163,0.18247325446786852,5.37e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0163,0.0857380679149293,0.0193,*
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0163,0.1885563284268891,5.31e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0163,0.12165429191934232,3.43e-6,****
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0164,0.13515497777088362,6.94e-8,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0164,-0.01467929147972101,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0164,0.043632116248753156,0.995,ns
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0164,-0.04123882659269431,0.999,ns
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0165,0.1910728465282843,5.35e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0165,0.15480529027956774,1.51e-10,****
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0165,0.14614362708817943,2.38e-9,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0165,0.1061601766805583,2.04e-4,***
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0166,0.16191843757022964,1.51e-11,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0166,0.1440182851341925,4.63e-9,****
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0166,0.11558703986206414,1.8e-5,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0166,0.09768228034732673,0.00154,**
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0167,0.1490562330699013,9.51e-10,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0167,0.004250493796363247,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0167,0.1323564262104425,1.59e-7,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0167,-0.0045290383594237815,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.0:GFC0220,0.1578858988025447,5.21e-13,****
interaction_var:strain,0.5e-06:GFC0157,100.0:GFC0220,0.01523342620579149,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:GFC0220,0.1414803272521247,1.02e-8,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:GFC0220,-0.002597851560929884,1,ns
interaction_var:strain,0.5e-06:GFC0157,0.0:SV01,0.19225996494158917,0,****
interaction_var:strain,0.5e-06:GFC0157,100.0:SV01,0.1727038684492452,2.12e-13,****
interaction_var:strain,0.5e-06:GFC0157,0.5e-06:SV01,0.16225578649521752,1.35e-11,****
interaction_var:strain,0.5e-06:GFC0157,100.5e-06:SV01,0.1302126632446611,2.99e-7,****
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0158,0.1974919081021559,5.09e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0158,0.1831484716600931,5.47e-13,****
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0158,0.20365027975417374,4.97e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0158,0.14986936728357256,7.34e-10,****
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0159,0.17213956720938658,9.82e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0159,0.18010889607888497,5.78e-13,****
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0159,0.037985898869966866,1,ns
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0159,0.13027256786631602,2.94e-7,****
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0160,0.2010807882760596,4.72e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0160,0.07206143032416067,0.188,ns
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0160,0.0845511429190017,0.0242,*
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0160,0.020935031329838955,1,ns
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0161,0.19894698896338522,2.09e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0161,-0.04622849972713522,0.986,ns
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0161,0.1741007187587533,7.63e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0161,-0.053693498483297644,0.875,ns
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0162,0.22315933486369746,1.14e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0162,0.10359284562274204,3.84e-4,***
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0162,0.24514283903518921,0,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0162,0.10702470959907848,1.65e-4,***
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0163,0.22106640350914994,1.52e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0163,0.12433121695621072,1.62e-6,****
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0163,0.22714947746817052,5.7e-14,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0163,0.16024744096062374,2.58e-11,****
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0164,0.17374812681216503,8.01e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0164,0.023913857561560406,1,ns
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0164,0.08222526529003457,0.0372,*
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0164,-0.0026456775514128936,1,ns
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0165,0.2296659955695657,3.35e-14,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0165,0.19339843932084916,5.06e-13,****
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0165,0.18473677612946085,5.13e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0165,0.14475332572183972,3.69e-9,****
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0166,0.20051158661151106,5.01e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0166,0.1826114341754739,5.32e-13,****
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0166,0.15418018890334556,1.84e-10,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0166,0.13627542938860815,4.96e-8,****
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0167,0.1876493821111827,5.43e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0167,0.04284364283764466,0.997,ns
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0167,0.1709495752517239,1.24e-12,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0167,0.034064110681857634,1,ns
interaction_var:strain,100.5e-06:GFC0157,0.0:GFC0220,0.1964790478438261,0,****
interaction_var:strain,100.5e-06:GFC0157,100.0:GFC0220,0.053826575247072905,0.309,ns
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:GFC0220,0.18007347629340612,5.81e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:GFC0220,0.03599529748035153,1,ns
interaction_var:strain,100.5e-06:GFC0157,0.0:SV01,0.2308531139828706,0,****
interaction_var:strain,100.5e-06:GFC0157,100.0:SV01,0.21129701749052662,0,****
interaction_var:strain,100.5e-06:GFC0157,0.5e-06:SV01,0.20084893553649893,4.78e-13,****
interaction_var:strain,100.5e-06:GFC0157,100.5e-06:SV01,0.16880581228594252,1.99e-12,****
interaction_var:strain,0.0:GFC0158,100.0:GFC0158,-0.01434343644206279,1,ns
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0158,0.006158371652017852,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0158,-0.04762254081858333,0.977,ns
interaction_var:strain,0.0:GFC0158,0.0:GFC0159,-0.025352340892769304,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0159,-0.017383012023270916,1,ns
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0159,-0.15950600923218902,3.28e-11,****
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0159,-0.06721934023583986,0.341,ns
interaction_var:strain,0.0:GFC0158,0.0:GFC0160,0.0035888801739037135,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0160,-0.1254304777779952,1.19e-6,****
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0160,-0.11294076518315418,3.62e-5,****
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0160,-0.17655687677231693,6.2e-13,****
interaction_var:strain,0.0:GFC0158,0.0:GFC0161,0.0014550808612293353,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0161,-0.2437204078292911,0,****
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0161,-0.02339118934340259,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0161,-0.2511854065854535,0,****
interaction_var:strain,0.0:GFC0158,0.0:GFC0162,0.025667426761541573,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0162,-0.09389906247941385,0.00359,**
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0162,0.047650930933033325,0.977,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0162,-0.09046719850307741,0.00746,**
interaction_var:strain,0.0:GFC0158,0.0:GFC0163,0.02357449540699405,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0163,-0.07316069114594517,0.161,ns
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0163,0.02965756936601463,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0163,-0.03724446714153215,1,ns
interaction_var:strain,0.0:GFC0158,0.0:GFC0164,-0.023743781289990856,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0164,-0.1735780505405955,8.21e-13,****
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0164,-0.11526664281212132,1.96e-5,****
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0164,-0.2001375856535688,5.12e-13,****
interaction_var:strain,0.0:GFC0158,0.0:GFC0165,0.03217408746740982,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0165,-0.0040934687813067305,1,ns
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0165,-0.012755131972695039,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0165,-0.052738582380316174,0.899,ns
interaction_var:strain,0.0:GFC0158,0.0:GFC0166,0.003019678509355167,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0166,-0.014880473926681986,1,ns
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0166,-0.04331171919881033,0.996,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0166,-0.06121647871354774,0.593,ns
interaction_var:strain,0.0:GFC0158,0.0:GFC0167,-0.009842525990973183,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0167,-0.15464826526451123,1.58e-10,****
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0167,-0.026542332850431977,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0167,-0.16342779742029825,9.33e-12,****
interaction_var:strain,0.0:GFC0158,0.0:GFC0220,-0.0010128602583297786,1,ns
interaction_var:strain,0.0:GFC0158,100.0:GFC0220,-0.14366533285508298,5.66e-13,****
interaction_var:strain,0.0:GFC0158,0.5e-06:GFC0220,-0.017418431808749774,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:GFC0220,-0.16149661062180437,1.73e-11,****
interaction_var:strain,0.0:GFC0158,0.0:SV01,0.0333612058807147,0.998,ns
interaction_var:strain,0.0:GFC0158,100.0:SV01,0.013805109388370734,1,ns
interaction_var:strain,0.0:GFC0158,0.5e-06:SV01,0.003357027434343046,1,ns
interaction_var:strain,0.0:GFC0158,100.5e-06:SV01,-0.02868609581621337,1,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0158,0.020501808094080642,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0158,-0.03327910437652054,1,ns
interaction_var:strain,100.0:GFC0158,0.0:GFC0159,-0.011008904450706514,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0159,-0.003039575581208126,1,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0159,-0.14516257279012623,3.24e-9,****
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0159,-0.052875903793777074,0.896,ns
interaction_var:strain,100.0:GFC0158,0.0:GFC0160,0.017932316615966504,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0160,-0.11108704133593243,5.86e-5,****
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0160,-0.0985973287410914,0.00125,**
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0160,-0.16221344033025414,1.37e-11,****
interaction_var:strain,100.0:GFC0158,0.0:GFC0161,0.015798517303292126,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0161,-0.22937697138722832,3.79e-14,****
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0161,-0.0090477529013398,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0161,-0.23684197014339076,0,****
interaction_var:strain,100.0:GFC0158,0.0:GFC0162,0.04001086320360436,0.999,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0162,-0.07955562603735106,0.0593,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0162,0.061994367375096116,0.559,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0162,-0.07612376206101462,0.104,ns
interaction_var:strain,100.0:GFC0158,0.0:GFC0163,0.03791793184905684,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0163,-0.05881725470388238,0.697,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0163,0.04400100580807742,0.995,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0163,-0.02290103069946936,1,ns
interaction_var:strain,100.0:GFC0158,0.0:GFC0164,-0.009400344847928066,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0164,-0.15923461409853268,3.58e-11,****
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0164,-0.10092320637005853,7.27e-4,***
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0164,-0.185794149211506,5.49e-13,****
interaction_var:strain,100.0:GFC0158,0.0:GFC0165,0.04651752390947261,0.985,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0165,0.01024996766075606,1,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0165,0.0015883044693677517,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0165,-0.03839514593825338,1,ns
interaction_var:strain,100.0:GFC0158,0.0:GFC0166,0.017363114951417957,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0166,-5.370374846191961e-4,1,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0166,-0.028968282756747538,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0166,-0.04687304227148495,0.982,ns
interaction_var:strain,100.0:GFC0158,0.0:GFC0167,0.004500910451089607,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0167,-0.14030482882244844,1.46e-8,****
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0167,-0.012198896408369186,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0167,-0.14908436097823546,9.42e-10,****
interaction_var:strain,100.0:GFC0158,0.0:GFC0220,0.013330576183733012,1,ns
interaction_var:strain,100.0:GFC0158,100.0:GFC0220,-0.1293218964130202,8.89e-12,****
interaction_var:strain,100.0:GFC0158,0.5e-06:GFC0220,-0.0030749953666869834,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:GFC0220,-0.14715317417974155,1.74e-9,****
interaction_var:strain,100.0:GFC0158,0.0:SV01,0.04770464232277749,0.632,ns
interaction_var:strain,100.0:GFC0158,100.0:SV01,0.028148545830433525,1,ns
interaction_var:strain,100.0:GFC0158,0.5e-06:SV01,0.017700463876405836,1,ns
interaction_var:strain,100.0:GFC0158,100.5e-06:SV01,-0.01434265937415058,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0158,-0.05378091247060118,0.873,ns
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0159,-0.031510712544787156,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0159,-0.02354138367528877,1,ns
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0159,-0.16566438088420687,4.71e-12,****
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0159,-0.07337771188785772,0.156,ns
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0160,-0.0025694914781141387,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0160,-0.1315888494300131,2e-7,****
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0160,-0.11909913683517204,6.95e-6,****
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0160,-0.1827152484243348,5.3e-13,****
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0161,-0.004703290790788517,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0161,-0.24987877948130896,0,****
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0161,-0.029549560995420443,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0161,-0.2573437782374714,0,****
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0162,0.01950905510952372,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0162,-0.1000574341314317,8.91e-4,***
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0162,0.04149255928101547,0.998,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0162,-0.09662557015509526,0.00196,**
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0163,0.017416123754976198,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0163,-0.07931906279796302,0.0618,ns
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0163,0.023499197713996778,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0163,-0.04340283879355,0.996,ns
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0164,-0.02990215294200871,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0164,-0.17973642219261332,5.57e-13,****
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0164,-0.12142501446413917,3.66e-6,****
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0164,-0.20629595730558664,4.78e-13,****
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0165,0.02601571581539197,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0165,-0.010251840433324583,1,ns
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0165,-0.01891350362471289,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0165,-0.058896954032334026,0.693,ns
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0166,-0.003138693142662685,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0166,-0.02103884557869984,1,ns
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0166,-0.04947009085082818,0.958,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0166,-0.06737485036556559,0.335,ns
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0167,-0.016000897642991035,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0167,-0.16080663691652908,2.16e-11,****
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0167,-0.03270070450244983,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0167,-0.1695861690723161,1.63e-12,****
interaction_var:strain,0.5e-06:GFC0158,0.0:GFC0220,-0.007171231910347631,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:GFC0220,-0.14982370450710084,5.23e-13,****
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:GFC0220,-0.023576803460767626,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:GFC0220,-0.1676549822738222,2.64e-12,****
interaction_var:strain,0.5e-06:GFC0158,0.0:SV01,0.02720283422869685,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.0:SV01,0.007646737736352882,1,ns
interaction_var:strain,0.5e-06:GFC0158,0.5e-06:SV01,-0.002801344217674806,1,ns
interaction_var:strain,0.5e-06:GFC0158,100.5e-06:SV01,-0.03484446746823122,1,ns
interaction_var:strain,100.5e-06:GFC0158,0.0:GFC0159,0.022270199925814027,1,ns
interaction_var:strain,100.5e-06:GFC0158,100.0:GFC0159,0.030239528795312415,1,ns
interaction_var:strain,100.5e-06:GFC0158,0.5e-06:GFC0159,-0.11188346841360569,4.77e-5,****
interaction_var:strain,100.5e-06:GFC0158,100.5e-06:GFC0159,-0.019596799417256533,1,ns
interaction_var:strain,100.5e-06:GFC0158,0.0:GFC0160,0.051211420992487044,0.931,ns
interaction_var:strain,100.5e-06:GFC0158,100.0:GFC0160,-0.07780793695941189,0.0794,ns
interaction_var:strain,100.5e-06:GFC0158,0.5e-06:GFC0160,-0.06531822436457085,0.416,ns
interaction_var:strain,100.5e-06:GFC0158,100.5e-06:GFC0160,-0.1289343359537336,4.34e-7,****
interaction_var:strain,100.5e-06:GFC0158,0.0:GFC0161,0.049077621679812666,0.873,ns
interaction_var:strain,100.5e-06:GFC0158,100.0:GFC0161,-0.19609786701070778,5.16e-13,****
interaction_var:strain,100.5e-06:GFC0158,0.5e-06:GFC0161,0.02423135147518074,1,ns
