term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,0.0:GFC0182,0.5e-06:GFC0222,0.02822531252592192,1,ns
interaction_var:strain,0.0:GFC0182,100.5e-06:GFC0222,-0.12246008421744375,4.08e-6,****
interaction_var:strain,0.0:GFC0182,0.0:SV01,0.07244499499892307,0.00308,**
interaction_var:strain,0.0:GFC0182,100.0:SV01,0.05288889850657899,0.364,ns
interaction_var:strain,0.0:GFC0182,0.5e-06:SV01,0.04244081655255147,1,ns
interaction_var:strain,0.0:GFC0182,100.5e-06:SV01,0.010397693301995387,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0182,0.06519205620092625,0.642,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0182,-0.011954589429259116,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0183,0.010313972128425136,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0183,-0.035543001429431426,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0183,-0.08954966801138688,0.0185,*
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0183,-0.10640985811594343,3.59e-4,***
interaction_var:strain,100.0:GFC0182,0.0:GFC0184,0.006472596988020912,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0184,-0.013708884249192033,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0184,-0.07397069648094218,0.263,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0184,-0.08937910276430362,0.0191,*
interaction_var:strain,100.0:GFC0182,0.0:GFC0185,0.0010488969711433815,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0185,-0.02385888825203672,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0185,-0.06809184977546393,0.506,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0185,-0.07047333019996262,0.399,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0186,0.03746631773963946,0.999,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0186,-0.14437114013477154,1.38e-11,****
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0186,-0.02966506647316519,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0186,-0.15494658694724844,1.04e-10,****
interaction_var:strain,100.0:GFC0182,0.0:GFC0187,0.025467095430777437,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0187,-0.05242598166058182,0.89,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0187,-0.035364946211195236,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0187,-0.05031939327693524,0.994,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0188,0.030707574719822217,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0188,-0.022554052301471533,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0188,0.042045283116220855,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0188,0.0421867837310034,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0189,0.018902358009700027,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0189,0.01315618587635306,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0189,0.05662096847678291,0.935,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0189,-0.017547298231788466,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0190,0.028710569253296903,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0190,0.028340375985124316,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0190,0.07207604922701924,0.333,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0190,0.02876702872238765,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0191,0.041875688090905944,0.999,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0191,-0.1628313853072079,1.39e-11,****
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0191,-0.05773827726732536,0.912,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0191,-0.1633453138958823,1.81e-11,****
interaction_var:strain,100.0:GFC0182,0.0:GFC0192,0.04449483618917102,0.995,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0192,0.020652897341046583,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0192,-0.04562143934920679,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0192,-0.09826592319945997,0.00269,**
interaction_var:strain,100.0:GFC0182,0.0:GFC0193,0.04332851619116376,0.97,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0193,-0.14641474338957566,1.38e-11,****
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0193,-0.03794553755158617,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0193,-0.15618202678386364,7.17e-11,****
interaction_var:strain,100.0:GFC0182,0.0:GFC0194,0.013157582422279074,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0194,-0.011538752211414316,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0194,0.01451516383815471,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0194,-0.02223227561963681,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0195,0.011481068834023056,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0195,-2.5123512207073095e-4,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0195,0.022270821274680302,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0195,-0.020702031361858136,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0196,0.05333148219344286,0.636,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0196,0.013551571983903526,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0196,-0.010781455237205945,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0196,0.015160913220061634,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0197,0.05586512483954989,0.491,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0197,0.009690253903070795,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0197,-0.005729844682986152,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0197,-0.04116785286717445,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0198,0.05321722486473823,0.642,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0198,-0.03974844377236833,0.997,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0198,0.022147320001558696,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0198,0.05490290485853741,0.962,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0199,0.01727598860367388,1,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0199,-0.12129138309898953,5.07e-7,****
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0199,-0.012119990224419175,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0199,-0.15944709074777183,3.16e-11,****
interaction_var:strain,100.0:GFC0182,0.0:GFC0221,0.061561214259767655,0.0514,ns
interaction_var:strain,100.0:GFC0182,100.0:GFC0221,-0.0256239664823954,1,ns
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0221,0.03876051368450048,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0221,-0.01935015989797831,1,ns
interaction_var:strain,100.0:GFC0182,0.0:GFC0222,0.08603477885954494,1.59e-5,****
interaction_var:strain,100.0:GFC0182,100.0:GFC0222,-0.0801137432273096,1.51e-4,***
interaction_var:strain,100.0:GFC0182,0.5e-06:GFC0222,0.044247307429542915,1,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:GFC0222,-0.10643808931382276,3.56e-4,***
interaction_var:strain,100.0:GFC0182,0.0:SV01,0.08846698990254406,1.04e-5,****
interaction_var:strain,100.0:GFC0182,100.0:SV01,0.06891089341019999,0.00905,**
interaction_var:strain,100.0:GFC0182,0.5e-06:SV01,0.058462811456172464,0.894,ns
interaction_var:strain,100.0:GFC0182,100.5e-06:SV01,0.026419688205616382,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0182,-0.07714664563018536,0.401,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0183,-0.05487808407250111,0.962,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0183,-0.10073505763035767,0.00149,**
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0183,-0.15474172421231314,1.06e-8,****
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0183,-0.17160191431686966,6.28e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0184,-0.058719459212905334,0.887,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0184,-0.07890094045011828,0.129,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0184,-0.13916275268186842,1.02e-6,****
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0184,-0.15457115896522988,1.11e-8,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0185,-0.06414315922978286,0.689,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0185,-0.08905094445296297,0.0204,*
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0185,-0.13328390597639017,5.15e-6,****
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0185,-0.13566538640088888,2.69e-6,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0186,-0.027725738461286786,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0186,-0.20956319633569778,1.31e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0186,-0.09485712267409144,0.0333,*
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0186,-0.2201386431481747,1.39e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0187,-0.03972496077014881,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0187,-0.11761803786150807,1.68e-5,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0187,-0.10055700241212148,0.0115,*
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0187,-0.11551144947786149,4.6e-4,***
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0188,-0.03448448148110403,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0188,-0.08774610850239778,0.0266,*
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0188,-0.02314677308470539,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0188,-0.023005272469922844,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0189,-0.04628969819122622,0.999,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0189,-0.052035870324573186,0.987,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0189,-0.008571087724143334,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0189,-0.08273935443271471,0.214,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0190,-0.036481486947629344,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0190,-0.03685168021580193,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0190,0.006883993026092994,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0190,-0.036425027478538596,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0191,-0.023316368110020302,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0191,-0.22802344150813414,1.31e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0191,-0.1229303334682516,7.62e-5,****
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0191,-0.22853737009680855,1.38e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0192,-0.020697220011755224,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0192,-0.04453915885987966,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0192,-0.11081349555013303,0.00134,**
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0192,-0.1634579794003862,7.04e-10,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0193,-0.021863540009762483,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0193,-0.21160679959050188,1.3e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0193,-0.10313759375251241,0.0069,**
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0193,-0.2213740829847899,1.39e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0194,-0.05203447377864717,0.987,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0194,-0.07673080841234056,0.18,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0194,-0.050676892362771536,0.999,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0194,-0.08742433182056306,0.112,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0195,-0.05371098736690319,0.975,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0195,-0.06544329132299698,0.63,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0195,-0.042921234926245944,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0195,-0.08589408756278438,0.14,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0196,-0.011860574007483388,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0196,-0.05164048421702272,0.954,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0196,-0.07597351143813219,0.449,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0196,-0.05003114298086461,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0197,-0.009326931361376356,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0197,-0.05550180229785545,0.862,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0197,-0.0709219008839124,0.662,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0197,-0.1063599090681007,0.00354,**
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0198,-0.011974831336188013,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0198,-0.10494049997329458,6.64e-5,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0198,-0.04304473619936755,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0198,-0.010289151342388836,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0199,-0.047916067597252365,0.999,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0199,-0.1864834392999158,1.39e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0199,-0.07731204642534542,0.395,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0199,-0.22463914694869808,1.39e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0221,-0.0036308419411585913,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0221,-0.09081602268332165,3.94e-4,***
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0221,-0.026431542516425766,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0221,-0.08454221609890455,0.169,ns
interaction_var:strain,0.5e-06:GFC0182,0.0:GFC0222,0.020842722658618695,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:GFC0222,-0.14530579942823585,1.42e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:GFC0222,-0.02094474877138333,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:GFC0222,-0.171630145514749,6.23e-11,****
interaction_var:strain,0.5e-06:GFC0182,0.0:SV01,0.023274933701617817,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.0:SV01,0.00371883720927374,1,ns
interaction_var:strain,0.5e-06:GFC0182,0.5e-06:SV01,-0.006729244744753782,1,ns
interaction_var:strain,0.5e-06:GFC0182,100.5e-06:SV01,-0.038772367995309864,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0183,0.022268561557684252,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0183,-0.02358841200017231,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0183,-0.07759507858212776,0.384,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0183,-0.09445526868668432,0.0358,*
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0184,0.018427186417280028,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0184,-0.0017542948199329167,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0184,-0.06201610705168306,0.935,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0184,-0.0774245133350445,0.391,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0185,0.013003486400402497,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0185,-0.011904298822777604,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0185,-0.05613726034620481,0.991,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0185,-0.0585187407707035,0.977,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0186,0.049420907168898576,0.973,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0186,-0.13241655070551242,3.56e-9,****
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0186,-0.017710477043906075,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0186,-0.14299199751798933,3.44e-7,****
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0187,0.03742168486003655,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0187,-0.040471392231322706,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0187,-0.02341035678193612,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0187,-0.03836480384767613,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0188,0.04266216414908133,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0188,-0.010599462872212417,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0188,0.05399987254547997,0.996,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0188,0.05414137316026252,0.996,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0189,0.030856947438959142,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0189,0.025110775305612176,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0189,0.06857555790604203,0.755,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0189,-0.00559270880252935,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0190,0.04066515868255602,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0190,0.04029496541438343,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0190,0.08403063865627836,0.181,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0190,0.040721618151646766,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0191,0.05383027752016506,0.973,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0191,-0.15087679587794878,3.99e-10,****
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0191,-0.045783687838066245,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0191,-0.1513907244666232,2.92e-8,****
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0192,0.05644942561843014,0.938,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0192,0.0326074867703057,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0192,-0.03366684991994767,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0192,-0.08631133377020085,0.132,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0193,0.05528310562042288,0.839,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0193,-0.13446015396031652,1.66e-9,****
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0193,-0.02599094812232705,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0193,-0.14422743735460453,2.41e-7,****
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0194,0.02511217185153819,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0194,4.158372178448e-4,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0194,0.026469753267413826,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0194,-0.010277686190377694,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0195,0.023435658263282172,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0195,0.011703354307188385,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0195,0.03422541070393942,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0195,-0.00874744193259902,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0196,0.06528607162270197,0.414,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0196,0.025506161413162642,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0196,0.0011731341920531713,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0196,0.02711550264932075,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0197,0.067819714268809,0.304,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0197,0.02164484333232991,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0197,0.006224744746272964,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0197,-0.029213263437915332,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0198,0.06517181429399735,0.42,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0198,-0.027793854343109214,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0198,0.03410190943081781,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0198,0.06685749428779653,0.815,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0199,0.029230578032932997,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0199,-0.10933679366973041,4.88e-4,***
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0199,-1.654007951600589e-4,1,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0199,-0.14749250131851271,9.3e-8,****
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0221,0.07351580368902677,0.0384,*
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0221,-0.013669377053136283,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0221,0.050715103113759596,0.999,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0221,-0.0073955704687191925,1,ns
interaction_var:strain,100.5e-06:GFC0182,0.0:GFC0222,0.09798936828880406,4.14e-5,****
interaction_var:strain,100.5e-06:GFC0182,100.0:GFC0222,-0.06815915379805049,0.116,ns
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:GFC0222,0.05620189685880203,0.99,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:GFC0222,-0.09448349988456364,0.0356,*
interaction_var:strain,100.5e-06:GFC0182,0.0:SV01,0.10042157933180318,2.69e-5,****
interaction_var:strain,100.5e-06:GFC0182,100.0:SV01,0.0808654828394591,0.00819,**
interaction_var:strain,100.5e-06:GFC0182,0.5e-06:SV01,0.07041740088543158,0.683,ns
interaction_var:strain,100.5e-06:GFC0182,100.5e-06:SV01,0.0383742776348755,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0183,-0.04585697355785656,0.99,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0183,-0.09986364013981201,0.00184,**
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0183,-0.11672383024436857,2.17e-5,****
interaction_var:strain,0.0:GFC0183,0.0:GFC0184,-0.003841375140404224,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0184,-0.02402285637761717,1,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0184,-0.08428466860936731,0.0515,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0184,-0.09969307489272876,0.00192,**
interaction_var:strain,0.0:GFC0183,0.0:GFC0185,-0.009265075157281755,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0185,-0.034172860380461856,1,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0185,-0.07840582190388906,0.14,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0185,-0.08078730232838775,0.0952,ns
interaction_var:strain,0.0:GFC0183,0.0:GFC0186,0.027152345611214324,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0186,-0.15468511226319667,1.39e-11,****
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0186,-0.03997903860159033,1,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0186,-0.16526055907567358,1.59e-11,****
interaction_var:strain,0.0:GFC0183,0.0:GFC0187,0.0151531233023523,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0187,-0.06273995378900696,0.414,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0187,-0.04567891833962037,1,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0187,-0.06063336540536038,0.829,ns
interaction_var:strain,0.0:GFC0183,0.0:GFC0188,0.02039360259139708,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0188,-0.03286802442989667,1,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0188,0.03173131098779572,1,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0188,0.031872811602578266,1,ns
interaction_var:strain,0.0:GFC0183,0.0:GFC0189,0.00858838588127489,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0189,0.002842213747927924,1,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0189,0.046306996348357776,0.999,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0189,-0.027861270360213602,1,ns
interaction_var:strain,0.0:GFC0183,0.0:GFC0190,0.018396597124871766,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0190,0.01802640385669918,1,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0190,0.061762077098594104,0.788,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0190,0.018453056593962514,1,ns
interaction_var:strain,0.0:GFC0183,0.0:GFC0191,0.03156171596248081,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0191,-0.17314535743563303,1.39e-11,****
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0191,-0.0680522493957505,0.508,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0191,-0.17365928602430744,1.39e-11,****
interaction_var:strain,0.0:GFC0183,0.0:GFC0192,0.034180864060745886,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0192,0.010338925212621447,1,ns
interaction_var:strain,0.0:GFC0183,0.5e-06:GFC0192,-0.055935411477631924,0.947,ns
interaction_var:strain,0.0:GFC0183,100.5e-06:GFC0192,-0.1085798953278851,2.03e-4,***
interaction_var:strain,0.0:GFC0183,0.0:GFC0193,0.03301454406273863,1,ns
interaction_var:strain,0.0:GFC0183,100.0:GFC0193,-0.15672871551800077,1.39e-11,****
