term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,100.5e-06:GFC0242,0.5e-06:GFC0255,-0.03003983199854099,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.5e-06:GFC0255,-0.034693283591143126,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.0:GFC0256,0.017229693465057927,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.0:GFC0256,0.012932879071998249,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.5e-06:GFC0256,-0.017877704389395815,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.5e-06:GFC0256,-0.03396652908533934,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.0:GFC0257,0.012684119078855416,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.0:GFC0257,0.014458655277403365,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.5e-06:GFC0257,-0.018732295865573262,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.5e-06:GFC0257,-0.019347186928517807,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.0:GFC0258,0.008104053161256008,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.0:GFC0258,0.022036559051728244,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.5e-06:GFC0258,-0.015942748293245407,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.5e-06:GFC0258,-0.0063543127860826165,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.0:SV01,0.03265266787026844,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.0:SV01,0.013096571377924748,1,ns
interaction_var:strain,100.5e-06:GFC0242,0.5e-06:SV01,0.00264848942389706,1,ns
interaction_var:strain,100.5e-06:GFC0242,100.5e-06:SV01,-0.02939463382665955,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0243,0.028415627878293492,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0243,-0.01157744857097509,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0243,-0.00532750240146751,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0244,0.005958125343170306,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0244,0.008318022989347362,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0244,-0.03185820764643271,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0244,-0.003320434992189869,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0245,-0.0527430241288353,0.941,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0245,-0.02618216768017509,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0245,-0.04694369299180484,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0245,-0.03230775195637822,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0246,-0.013683261267693786,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0246,0.005052937516458578,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0246,-0.02149646801367222,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0246,-0.01615482458075526,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0247,0.004053057800834536,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0247,4.963915334411095e-4,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0247,-0.027011727938680646,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0247,-0.033391450183851784,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0248,-0.004950889016600568,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0248,-0.014129519889008568,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0248,-0.0413385441501955,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0248,-0.05284298863483955,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0249,-0.0319398488880524,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0249,-0.04828574066049651,0.99,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0249,-0.06395728135809023,0.95,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0249,-0.06196546707018538,0.973,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0250,9.852491616085812e-4,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0250,-0.007932423748998274,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0250,-0.044577320068334036,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0250,-0.04964702329044335,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0251,-0.015550149488325699,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0251,-0.02127361453963167,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0251,-0.043323223442255726,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0251,-0.031829049749933835,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0252,-0.00373654349574587,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0252,-0.007475974110599248,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0252,-0.05397773941747103,0.999,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0252,-0.035416131915480015,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0253,0.00367092193321944,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0253,-0.003496572273245069,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0253,-0.03853784616455197,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0253,-0.02900485232019734,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0254,0.0012650991998852668,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0254,0.018692556901519553,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0254,-0.03727595966862604,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0254,-0.03436054593851959,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0255,0.005323993755567302,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0255,0.014835898371558076,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0255,-0.04054586886085115,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0255,-0.04519932045345329,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0256,0.006723656602747763,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0256,0.002426842209688085,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0256,-0.02838374125170598,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0256,-0.044472565947649506,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0257,0.002178082216545252,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0257,0.003952618415093201,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0257,-0.029238332727883426,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0257,-0.02985322379082797,1,ns
interaction_var:strain,0.0:GFC0243,0.0:GFC0258,-0.0024019837010541556,1,ns
interaction_var:strain,0.0:GFC0243,100.0:GFC0258,0.01153052218941808,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:GFC0258,-0.02644878515555557,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:GFC0258,-0.01686034964839278,1,ns
interaction_var:strain,0.0:GFC0243,0.0:SV01,0.022146631007958273,1,ns
interaction_var:strain,0.0:GFC0243,100.0:SV01,0.0025905345156145843,1,ns
interaction_var:strain,0.0:GFC0243,0.5e-06:SV01,-0.007857547438413104,1,ns
interaction_var:strain,0.0:GFC0243,100.5e-06:SV01,-0.039900670688969714,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0243,-0.03999307644926858,1,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0243,-0.033743130279761,1,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0244,-0.022457502535123186,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0244,-0.02009760488894613,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0244,-0.060273835524726205,0.985,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0244,-0.03173606287048336,1,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0245,-0.0811586520071288,0.0281,*
interaction_var:strain,100.0:GFC0243,100.0:GFC0245,-0.05459779555846858,0.898,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0245,-0.07535932087009833,0.608,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0245,-0.060723379834671715,0.982,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0246,-0.04209888914598728,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0246,-0.023362690361834915,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0246,-0.04991209589196571,1,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0246,-0.044570452459048754,1,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0247,-0.024362570077458956,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0247,-0.027919236344852383,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0247,-0.05542735581697414,0.998,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0247,-0.061807078062145276,0.974,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0248,-0.03336651689489406,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0248,-0.04254514776730206,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0248,-0.06975417202848899,0.82,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0248,-0.08125861651313304,0.368,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0249,-0.060355476766345895,0.667,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0249,-0.07670136853879,0.07,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0249,-0.09237290923638372,0.0891,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0249,-0.09038109494847887,0.12,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0250,-0.02743037871668491,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0250,-0.036348051627291766,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0250,-0.07299294794662753,0.704,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0250,-0.07806265116873684,0.494,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0251,-0.04396577736661919,0.999,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0251,-0.04968924241792516,0.981,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0251,-0.07173885132054922,0.752,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0251,-0.06024467762822733,0.985,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0252,-0.03215217137403936,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0252,-0.03589160198889274,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0252,-0.08239336729576452,0.327,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0252,-0.06383175979377351,0.952,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0253,-0.024744705945074053,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0253,-0.03191220015153856,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0253,-0.06695347404284546,0.896,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0253,-0.05742048019849083,0.995,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0254,-0.027150528678408226,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0254,-0.00972307097677394,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0254,-0.06569158754691953,0.922,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0254,-0.06277617381681308,0.965,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0255,-0.02309163412272619,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0255,-0.013579729506735416,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0255,-0.06896149673914465,0.844,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0255,-0.07361494833174678,0.679,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0256,-0.02169197127554573,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0256,-0.025988785668605408,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0256,-0.05679936912999947,0.996,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0256,-0.072888193825943,0.708,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0257,-0.02623754566174824,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0257,-0.02446300946320029,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0257,-0.05765396060617692,0.995,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0257,-0.05826885166912146,0.993,ns
interaction_var:strain,100.0:GFC0243,0.0:GFC0258,-0.030817611579347648,1,ns
interaction_var:strain,100.0:GFC0243,100.0:GFC0258,-0.016885105688875413,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:GFC0258,-0.05486441303384906,0.999,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:GFC0258,-0.04527597752668627,1,ns
interaction_var:strain,100.0:GFC0243,0.0:SV01,-0.0062689968703352195,1,ns
interaction_var:strain,100.0:GFC0243,100.0:SV01,-0.025825093362678908,1,ns
interaction_var:strain,100.0:GFC0243,0.5e-06:SV01,-0.036273175316706596,1,ns
interaction_var:strain,100.0:GFC0243,100.5e-06:SV01,-0.0683162985672632,0.862,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0243,0.006249946169507581,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0244,0.017535573914145397,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0244,0.019895471560322453,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0244,-0.02028075907545762,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0244,0.008257013578785222,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0245,-0.04116557555786021,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0245,-0.014604719109199998,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0245,-0.03536624442082975,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0245,-0.02073030338540313,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0246,-0.002105812696718695,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0246,0.01663038608743367,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0246,-0.00991901944269713,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0246,-0.004577376009780171,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0247,0.015630506371809627,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0247,0.0120738401044162,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0247,-0.015434279367705556,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0247,-0.021814001612876693,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0248,0.006626559554374523,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0248,-0.0025520713180334775,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0248,-0.02976109557922041,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0248,-0.04126554006386446,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0249,-0.02036240031707731,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0249,-0.03670829208952142,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0249,-0.05237983278711514,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0249,-0.05038801849921029,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0250,0.012562697732583672,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0250,0.0036450248219768167,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0250,-0.032999871497358946,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0250,-0.03806957471946826,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0251,-0.003972700917350608,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0251,-0.009696165968656578,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0251,-0.031745774871280635,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0251,-0.020251601178958745,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0252,0.0078409050752292209,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0252,0.004101474460375842,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0252,-0.042400290846495936,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0252,-0.023838683344504924,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0253,0.01524837050419453,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0253,0.008080876297730022,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0253,-0.02696039759357688,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0253,-0.017427403749222248,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0254,0.012842547770860357,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0254,0.030270005472494643,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0254,-0.02569851109765095,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0254,-0.022783097367544497,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0255,0.016901442326542393,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0255,0.026413346942533167,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0255,-0.028968420289876062,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0255,-0.0336218718824782,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0256,0.018301105173722854,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0256,0.014004290780663176,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0256,-0.01680629268073089,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0256,-0.032895117376674415,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0257,0.013755530787520343,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0257,0.015530066986068292,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0257,-0.017660884156908335,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0257,-0.01827577521985288,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:GFC0258,0.009175464869920935,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:GFC0258,0.02310797076039317,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:GFC0258,-0.01487133658458048,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:GFC0258,-0.00528290107741769,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.0:SV01,0.033724079578933364,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.0:SV01,0.014167983086589675,1,ns
interaction_var:strain,0.5e-06:GFC0243,0.5e-06:SV01,0.003719901132561987,1,ns
interaction_var:strain,0.5e-06:GFC0243,100.5e-06:SV01,-0.028323222117994623,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0244,0.011285627744637816,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0244,0.013645525390814872,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0244,-0.026530705244965203,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0244,0.002007067409277641,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0245,-0.04741552172736779,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0245,-0.02085466527870758,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0245,-0.04161619059033733,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0245,-0.026980249554910712,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0246,-0.008355758866226276,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0246,0.010380439917926088,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0246,-0.01616896561220471,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0246,-0.010827322179287752,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0247,0.009380560202302046,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0247,0.005823893934908619,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0247,-0.021684225537213137,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0247,-0.028063947782384274,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0248,3.7661338486694174e-4,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0248,-0.008802017487541058,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0248,-0.03601104174872799,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0248,-0.04751548623337204,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0249,-0.026612346486584892,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0249,-0.042958238259029,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0249,-0.05862977895662272,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0249,-0.05663796466871787,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0250,0.006312751563076091,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0250,-0.002604921347530764,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0250,-0.03924981766686653,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0250,-0.04431952088897584,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0251,-0.010222647086858189,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0251,-0.01594611213816416,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0251,-0.037995721040788216,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0251,-0.026501547348466326,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0252,0.00159095890572164,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0252,-0.0021484717091317385,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0252,-0.04865023701600352,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0252,-0.030088629514012505,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0253,0.00899842433468695,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0253,0.001830930128222441,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0253,-0.03321034376308446,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0253,-0.02367734991872983,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0254,0.006592601601352777,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0254,0.024020059302987062,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0254,-0.03194845726715853,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0254,-0.029033043537052078,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0255,0.010651496157034812,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0255,0.020163400773025586,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0255,-0.03521836645938364,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0255,-0.03987181805198578,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0256,0.012051159004215273,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0256,0.007754344611155595,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0256,-0.02305623885023847,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0256,-0.039145063546181996,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0257,0.007505584618012762,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0257,0.00928012081656071,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0257,-0.023910830326415916,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0257,-0.02452572138936046,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:GFC0258,0.0029255187004133543,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:GFC0258,0.01685802459088559,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:GFC0258,-0.02112128275408806,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:GFC0258,-0.01153284724692527,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.0:SV01,0.027474133409425783,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.0:SV01,0.007918036917082094,1,ns
interaction_var:strain,100.5e-06:GFC0243,0.5e-06:SV01,-0.002530045036945594,1,ns
interaction_var:strain,100.5e-06:GFC0243,100.5e-06:SV01,-0.034573168287502204,1,ns
interaction_var:strain,0.0:GFC0244,100.0:GFC0244,0.002359897646177056,1,ns
interaction_var:strain,0.0:GFC0244,0.5e-06:GFC0244,-0.03781633298960302,1,ns
interaction_var:strain,0.0:GFC0244,100.5e-06:GFC0244,-0.009278560335360175,1,ns
interaction_var:strain,0.0:GFC0244,0.0:GFC0245,-0.05870114947200561,0.746,ns
interaction_var:strain,0.0:GFC0244,100.0:GFC0245,-0.032140293023345395,1,ns
interaction_var:strain,0.0:GFC0244,0.5e-06:GFC0245,-0.05290181833497515,1,ns
interaction_var:strain,0.0:GFC0244,100.5e-06:GFC0245,-0.03826587729954853,1,ns
interaction_var:strain,0.0:GFC0244,0.0:GFC0246,-0.019641386610864092,1,ns
interaction_var:strain,0.0:GFC0244,100.0:GFC0246,-9.051878267117286e-4,1,ns
interaction_var:strain,0.0:GFC0244,0.5e-06:GFC0246,-0.027454593356842527,1,ns
interaction_var:strain,0.0:GFC0244,100.5e-06:GFC0246,-0.022112949923925568,1,ns
interaction_var:strain,0.0:GFC0244,0.0:GFC0247,-0.00190506754233577,1,ns
interaction_var:strain,0.0:GFC0244,100.0:GFC0247,-0.005461733809729197,1,ns
interaction_var:strain,0.0:GFC0244,0.5e-06:GFC0247,-0.03296985328185095,1,ns
interaction_var:strain,0.0:GFC0244,100.5e-06:GFC0247,-0.03934957552702209,1,ns
interaction_var:strain,0.0:GFC0244,0.0:GFC0248,-0.010909014359770874,1,ns
interaction_var:strain,0.0:GFC0244,100.0:GFC0248,-0.020087645232178875,1,ns
